alpha,expectedWelfare,expectedPayment,expectedRevenue,ros
3.285000,48.455535,39.852867,8.602669,1.215861
3.290000,48.460226,39.868288,8.591938,1.215508
3.295000,48.464896,39.883662,8.581234,1.215157
3.300000,48.469544,39.898990,8.570554,1.214806
3.305000,48.474171,39.914271,8.559900,1.214457
3.310000,48.478777,39.929507,8.549271,1.214109
3.315000,48.483363,39.944696,8.538667,1.213762
3.320000,48.487928,39.959839,8.528088,1.213416
3.325000,48.492472,39.974937,8.517534,1.213072
3.330000,48.496995,39.989990,8.507006,1.212728
3.335000,48.501499,40.004998,8.496501,1.212386
3.340000,48.505982,40.019960,8.486022,1.212045
3.345000,48.510445,40.034878,8.475567,1.211705
3.350000,48.514888,40.049751,8.465137,1.211366
3.355000,48.519312,40.064580,8.454731,1.211028
3.360000,48.523715,40.079365,8.444350,1.210691
3.365000,48.528099,40.094106,8.433993,1.210355
3.370000,48.532463,40.108803,8.423660,1.210020
3.375000,48.536808,40.123457,8.413352,1.209687
3.380000,48.541134,40.138067,8.403067,1.209354
3.385000,48.545441,40.152634,8.392807,1.209023
3.390000,48.549728,40.167158,8.382570,1.208692
3.395000,48.553997,40.181640,8.372357,1.208363
3.400000,48.558247,40.196078,8.362168,1.208034
3.405000,48.562478,40.210475,8.352003,1.207707
3.410000,48.566690,40.224829,8.341862,1.207381
3.415000,48.570884,40.239141,8.331743,1.207056
3.420000,48.575060,40.253411,8.321649,1.206732
3.425000,48.579218,40.267640,8.311578,1.206408
3.430000,48.583357,40.281827,8.301530,1.206086
3.435000,48.587478,40.295973,8.291505,1.205765
3.440000,48.591581,40.310078,8.281504,1.205445
3.445000,48.595666,40.324141,8.271525,1.205126
3.450000,48.599734,40.338164,8.261570,1.204808
3.455000,48.603784,40.352147,8.251637,1.204491
3.460000,48.607816,40.366089,8.241728,1.204175
3.465000,48.611831,40.379990,8.231841,1.203859
3.470000,48.615829,40.393852,8.221977,1.203545
3.475000,48.619809,40.407674,8.212135,1.203232
3.480000,48.623772,40.421456,8.202316,1.202920
3.485000,48.627719,40.435198,8.192520,1.202609
3.490000,48.631648,40.448902,8.182746,1.202298
3.495000,48.635560,40.462566,8.172995,1.201989
3.500000,48.639456,40.476190,8.163265,1.201681
3.505000,48.643335,40.489777,8.153558,1.201373
3.510000,48.647197,40.503324,8.143873,1.201067
3.515000,48.651043,40.516833,8.134210,1.200761
3.520000,48.654873,40.530303,8.124570,1.200457
3.525000,48.658686,40.543735,8.114951,1.200153
3.530000,48.662483,40.557129,8.105354,1.199850
3.535000,48.666264,40.570486,8.095778,1.199548
3.540000,48.670029,40.583804,8.086225,1.199248
3.545000,48.673778,40.597085,8.076693,1.198948
3.550000,48.677511,40.610329,8.067182,1.198649
3.555000,48.681229,40.623535,8.057694,1.198350
3.560000,48.684930,40.636704,8.048226,1.198053
3.565000,48.688617,40.649836,8.038780,1.197757
3.570000,48.692287,40.662932,8.029356,1.197461
3.575000,48.695943,40.675991,8.019952,1.197167
3.580000,48.699583,40.689013,8.010570,1.196873
3.585000,48.703208,40.701999,8.001209,1.196580
3.590000,48.706817,40.714949,7.991868,1.196288
3.595000,48.710412,40.727863,7.982549,1.195997
3.600000,48.713992,40.740741,7.973251,1.195707
3.605000,48.717557,40.753583,7.963974,1.195418
3.610000,48.721107,40.766390,7.954717,1.195129
3.615000,48.724642,40.779161,7.945481,1.194842
3.620000,48.728163,40.791897,7.936266,1.194555
3.625000,48.731669,40.804598,7.927071,1.194269
3.630000,48.735160,40.817264,7.917897,1.193984
3.635000,48.738637,40.829895,7.908743,1.193700
3.640000,48.742100,40.842491,7.899610,1.193416
3.645000,48.745549,40.855053,7.890496,1.193134
3.650000,48.748984,40.867580,7.881404,1.192852
3.655000,48.752404,40.880073,7.872331,1.192571
3.660000,48.755810,40.892532,7.863278,1.192291
3.665000,48.759203,40.904957,7.854246,1.192012
3.670000,48.762581,40.917348,7.845234,1.191734
3.675000,48.765946,40.929705,7.836241,1.191456
3.680000,48.769297,40.942029,7.827268,1.191179
3.685000,48.772635,40.954319,7.818316,1.190903
3.690000,48.775959,40.966576,7.809383,1.190628
3.695000,48.779269,40.978800,7.800469,1.190354
3.700000,48.782566,40.990991,7.791575,1.190080
3.705000,48.785850,41.003149,7.782701,1.189807
3.710000,48.789120,41.015274,7.773846,1.189535
3.715000,48.792378,41.027367,7.765011,1.189264
3.720000,48.795622,41.039427,7.756195,1.188994
3.725000,48.798853,41.051454,7.747399,1.188724
3.730000,48.802071,41.063450,7.738621,1.188455
3.735000,48.805276,41.075413,7.729863,1.188187
3.740000,48.808468,41.087344,7.721124,1.187920
3.745000,48.811648,41.099243,7.712405,1.187653
3.750000,48.814815,41.111111,7.703704,1.187387
3.755000,48.817969,41.122947,7.695022,1.187122
3.760000,48.821111,41.134752,7.686359,1.186858
3.765000,48.824240,41.146525,7.677715,1.186594
3.770000,48.827356,41.158267,7.669089,1.186332
3.775000,48.830461,41.169978,7.660483,1.186070
3.780000,48.833553,41.181658,7.651895,1.185808
3.785000,48.836632,41.193307,7.643325,1.185548
3.790000,48.839700,41.204925,7.634775,1.185288
3.795000,48.842755,41.216513,7.626242,1.185029
3.800000,48.845799,41.228070,7.617729,1.184770
3.805000,48.848830,41.239597,7.609233,1.184513
3.810000,48.851850,41.251094,7.600756,1.184256
3.815000,48.854857,41.262560,7.592297,1.184000
3.820000,48.857853,41.273997,7.583856,1.183744
3.825000,48.860837,41.285403,7.575434,1.183489
3.830000,48.863809,41.296780,7.567030,1.183235
3.835000,48.866770,41.308127,7.558643,1.182982
3.840000,48.869719,41.319444,7.550275,1.182729
3.845000,48.872657,41.330733,7.541924,1.182477
3.850000,48.875583,41.341991,7.533592,1.182226
3.855000,48.878498,41.353221,7.525277,1.181976
3.860000,48.881402,41.364421,7.516980,1.181726
3.865000,48.884294,41.375593,7.508701,1.181477
3.870000,48.887175,41.386736,7.500440,1.181228
3.875000,48.890045,41.397849,7.492196,1.180980
3.880000,48.892904,41.408935,7.483969,1.180733
3.885000,48.895752,41.419991,7.475760,1.180487
3.890000,48.898589,41.431020,7.467569,1.180241
3.895000,48.901415,41.442020,7.459395,1.179996
3.900000,48.904230,41.452991,7.451238,1.179752
3.905000,48.907034,41.463935,7.443099,1.179508
3.910000,48.909827,41.474851,7.434977,1.179265
3.915000,48.912610,41.485739,7.426872,1.179022
3.920000,48.915382,41.496599,7.418784,1.178781
3.925000,48.918144,41.507431,7.410713,1.178539
3.930000,48.920895,41.518236,7.402659,1.178299
3.935000,48.923636,41.529013,7.394623,1.178059
3.940000,48.926366,41.539763,7.386603,1.177820
3.945000,48.929086,41.550486,7.378600,1.177582
3.950000,48.931795,41.561181,7.370614,1.177344
3.955000,48.934494,41.571850,7.362644,1.177106
3.960000,48.937183,41.582492,7.354692,1.176870
3.965000,48.939862,41.593106,7.346756,1.176634
3.970000,48.942531,41.603694,7.338836,1.176399
3.975000,48.945189,41.614256,7.330934,1.176164
3.980000,48.947838,41.624791,7.323047,1.175930
3.985000,48.950477,41.635299,7.315178,1.175697
3.990000,48.953105,41.645781,7.307324,1.175464
3.995000,48.955724,41.656237,7.299487,1.175232
4.000000,48.958333,41.666667,7.291667,1.175000
4.005000,48.960933,41.677070,7.283862,1.174769
4.010000,48.963522,41.687448,7.276074,1.174539
4.015000,48.966102,41.697800,7.268302,1.174309
4.020000,48.968672,41.708126,7.260546,1.174080
4.025000,48.971233,41.718427,7.252807,1.173851
4.030000,48.973784,41.728701,7.245083,1.173623
4.035000,48.976326,41.738951,7.237375,1.173396
4.040000,48.978858,41.749175,7.229683,1.173169
4.045000,48.981381,41.759374,7.222007,1.172943
4.050000,48.983895,41.769547,7.214347,1.172718
4.055000,48.986399,41.779696,7.206703,1.172493
4.060000,48.988894,41.789819,7.199075,1.172269
4.065000,48.991380,41.799918,7.191462,1.172045
4.070000,48.993856,41.809992,7.183865,1.171822
4.075000,48.996324,41.820041,7.176283,1.171599
4.080000,48.998783,41.830065,7.168717,1.171377
4.085000,49.001232,41.840065,7.161167,1.171156
4.090000,49.003672,41.850041,7.153632,1.170935
4.095000,49.006104,41.859992,7.146112,1.170715
4.100000,49.008527,41.869919,7.138608,1.170495
4.105000,49.010940,41.879821,7.131119,1.170276
4.110000,49.013345,41.889700,7.123646,1.170057
4.115000,49.015742,41.899554,7.116187,1.169839
4.120000,49.018129,41.909385,7.108744,1.169622
4.125000,49.020508,41.919192,7.101316,1.169405
4.130000,49.022878,41.928975,7.093903,1.169189
4.135000,49.025240,41.938734,7.086506,1.168973
4.140000,49.027593,41.948470,7.079123,1.168758
4.145000,49.029938,41.958183,7.071755,1.168543
4.150000,49.032274,41.967871,7.064402,1.168329
4.155000,49.034601,41.977537,7.057064,1.168115
4.160000,49.036921,41.987179,7.049741,1.167902
4.165000,49.039232,41.996799,7.042433,1.167690
4.170000,49.041534,42.006395,7.035139,1.167478
4.175000,49.043829,42.015968,7.027860,1.167266
4.180000,49.046115,42.025518,7.020596,1.167056
4.185000,49.048393,42.035046,7.013347,1.166845
4.190000,49.050662,42.044551,7.006112,1.166635
4.195000,49.052924,42.054033,6.998891,1.166426
4.200000,49.055178,42.063492,6.991686,1.166217
4.205000,49.057423,42.072929,6.984494,1.166009
4.210000,49.059661,42.082344,6.977317,1.165802
4.215000,49.061890,42.091736,6.970155,1.165594
4.220000,49.064112,42.101106,6.963006,1.165388
4.225000,49.066326,42.110454,6.955872,1.165182
4.230000,49.068532,42.119779,6.948752,1.164976
4.235000,49.070730,42.129083,6.941647,1.164771
4.240000,49.072920,42.138365,6.934556,1.164566
4.245000,49.075103,42.147625,6.927478,1.164362
4.250000,49.077278,42.156863,6.920415,1.164159
4.255000,49.079445,42.166079,6.913366,1.163956
4.260000,49.081605,42.175274,6.906331,1.163753
4.265000,49.083757,42.184447,6.899310,1.163551
4.270000,49.085901,42.193599,6.892303,1.163349
4.275000,49.088038,42.202729,6.885309,1.163148
4.280000,49.090168,42.211838,6.878330,1.162948
4.285000,49.092290,42.220926,6.871364,1.162748
4.290000,49.094405,42.229992,6.864412,1.162548
4.295000,49.096512,42.239038,6.857474,1.162349
4.300000,49.098612,42.248062,6.850550,1.162151
4.305000,49.100704,42.257065,6.843639,1.161953
4.310000,49.102790,42.266048,6.836742,1.161755
4.315000,49.104868,42.275010,6.829858,1.161558
4.320000,49.106939,42.283951,6.822988,1.161361
4.325000,49.109002,42.292871,6.816132,1.161165
4.330000,49.111059,42.301771,6.809288,1.160969
4.335000,49.113108,42.310650,6.802459,1.160774
4.340000,49.115151,42.319508,6.795642,1.160579
4.345000,49.117186,42.328347,6.788839,1.160385
4.350000,49.119214,42.337165,6.782050,1.160191
4.355000,49.121236,42.345962,6.775273,1.159998
4.360000,49.123250,42.354740,6.768510,1.159805
4.365000,49.125257,42.363498,6.761760,1.159613
4.370000,49.127258,42.372235,6.755023,1.159421
4.375000,49.129252,42.380952,6.748299,1.159230
4.380000,49.131239,42.389650,6.741589,1.159039
4.385000,49.133219,42.398328,6.734891,1.158848
4.390000,49.135192,42.406986,6.728206,1.158658
4.395000,49.137159,42.415624,6.721535,1.158468
4.400000,49.139118,42.424242,6.714876,1.158279
4.405000,49.141072,42.432841,6.708230,1.158091
4.410000,49.143018,42.441421,6.701597,1.157902
4.415000,49.144958,42.449981,6.694977,1.157714
4.420000,49.146892,42.458522,6.688370,1.157527
4.425000,49.148818,42.467043,6.681775,1.157340
4.430000,49.150739,42.475546,6.675193,1.157154
4.435000,49.152653,42.484029,6.668624,1.156968
4.440000,49.154560,42.492492,6.662067,1.156782
4.445000,49.156461,42.500937,6.655524,1.156597
4.450000,49.158355,42.509363,6.648992,1.156412
4.455000,49.160244,42.517770,6.642473,1.156228
4.460000,49.162125,42.526158,6.635967,1.156044
4.465000,49.164001,42.534528,6.629473,1.155861
4.470000,49.165870,42.542878,6.622992,1.155678
4.475000,49.167733,42.551210,6.616523,1.155496
4.480000,49.169590,42.559524,6.610066,1.155313
4.485000,49.171440,42.567819,6.603622,1.155132
4.490000,49.173285,42.576095,6.597189,1.154951
4.495000,49.175123,42.584353,6.590770,1.154770
4.500000,49.176955,42.592593,6.584362,1.154589
4.505000,49.178781,42.600814,6.577967,1.154409
4.510000,49.180601,42.609017,6.571584,1.154230
4.515000,49.182414,42.617202,6.565212,1.154051
4.520000,49.184222,42.625369,6.558853,1.153872
4.525000,49.186024,42.633517,6.552507,1.153694
4.530000,49.187820,42.641648,6.546172,1.153516
4.535000,49.189610,42.649761,6.539849,1.153338
4.540000,49.191394,42.657856,6.533538,1.153161
4.545000,49.193172,42.665933,6.527239,1.152985
4.550000,49.194944,42.673993,6.520952,1.152809
4.555000,49.196711,42.682034,6.514676,1.152633
4.560000,49.198471,42.690058,6.508413,1.152457
4.565000,49.200226,42.698065,6.502161,1.152282
4.570000,49.201975,42.706054,6.495921,1.152108
4.575000,49.203719,42.714026,6.489693,1.151934
4.580000,49.205456,42.721980,6.483477,1.151760
4.585000,49.207188,42.729916,6.477272,1.151586
4.590000,49.208915,42.737836,6.471079,1.151413
4.595000,49.210635,42.745738,6.464897,1.151241
4.600000,49.212350,42.753623,6.458727,1.151069
4.605000,49.214060,42.761491,6.452569,1.150897
4.610000,49.215764,42.769342,6.446422,1.150725
4.615000,49.217462,42.777176,6.440286,1.150554
4.620000,49.219155,42.784993,6.434162,1.150384
4.625000,49.220842,42.792793,6.428050,1.150213
4.630000,49.222524,42.800576,6.421948,1.150044
4.635000,49.224201,42.808342,6.415859,1.149874
4.640000,49.225872,42.816092,6.409780,1.149705
4.645000,49.227538,42.823825,6.403713,1.149536
4.650000,49.229198,42.831541,6.397657,1.149368
4.655000,49.230853,42.839241,6.391612,1.149200
4.660000,49.232503,42.846924,6.385578,1.149032
4.665000,49.234147,42.854591,6.379556,1.148865
4.670000,49.235786,42.862241,6.373545,1.148698
4.675000,49.237420,42.869875,6.367545,1.148532
4.680000,49.239048,42.877493,6.361556,1.148366
4.685000,49.240672,42.885094,6.355577,1.148200
4.690000,49.242290,42.892679,6.349610,1.148035
4.695000,49.243903,42.900248,6.343654,1.147870
4.700000,49.245511,42.907801,6.337709,1.147705
4.705000,49.247114,42.915338,6.331775,1.147541
4.710000,49.248711,42.922859,6.325852,1.147377
4.715000,49.250304,42.930364,6.319940,1.147214
4.720000,49.251891,42.937853,6.314038,1.147051
4.725000,49.253474,42.945326,6.308147,1.146888
4.730000,49.255051,42.952784,6.302267,1.146725
4.735000,49.256624,42.960225,6.296398,1.146563
4.740000,49.258191,42.967651,6.290540,1.146402
4.745000,49.259754,42.975061,6.284692,1.146240
4.750000,49.261311,42.982456,6.278855,1.146079
4.755000,49.262864,42.989835,6.273029,1.145919
4.760000,49.264412,42.997199,6.267213,1.145759
4.765000,49.265955,43.004547,6.261408,1.145599
4.770000,49.267493,43.011880,6.255613,1.145439
4.775000,49.269026,43.019197,6.249829,1.145280
4.780000,49.270554,43.026499,6.244055,1.145121
4.785000,49.272078,43.033786,6.238292,1.144963
4.790000,49.273597,43.041058,6.232539,1.144805
4.795000,49.275111,43.048314,6.226797,1.144647
4.800000,49.276620,43.055556,6.221065,1.144489
4.805000,49.278125,43.062782,6.215343,1.144332
4.810000,49.279625,43.069993,6.209632,1.144175
4.815000,49.281120,43.077189,6.203931,1.144019
4.820000,49.282611,43.084371,6.198240,1.143863
4.825000,49.284097,43.091537,6.192560,1.143707
4.830000,49.285579,43.098689,6.186890,1.143552
4.835000,49.287055,43.105826,6.181230,1.143397
4.840000,49.288528,43.112948,6.175580,1.143242
4.845000,49.289995,43.120055,6.169940,1.143087
4.850000,49.291459,43.127148,6.164311,1.142933
4.855000,49.292917,43.134226,6.158691,1.142780
4.860000,49.294371,43.141289,6.153082,1.142626
4.865000,49.295821,43.148338,6.147483,1.142473
4.870000,49.297266,43.155373,6.141893,1.142320
4.875000,49.298707,43.162393,6.136314,1.142168
4.880000,49.300143,43.169399,6.130744,1.142016
4.885000,49.301575,43.176390,6.125185,1.141864
4.890000,49.303003,43.183367,6.119635,1.141713
4.895000,49.304426,43.190330,6.114096,1.141562
4.900000,49.305845,43.197279,6.108566,1.141411
4.905000,49.307259,43.204213,6.103046,1.141260
4.910000,49.308669,43.211134,6.097536,1.141110
4.915000,49.310075,43.218040,6.092035,1.140960
4.920000,49.311477,43.224932,6.086545,1.140811
4.925000,49.312874,43.231810,6.081064,1.140662
4.930000,49.314267,43.238675,6.075592,1.140513
4.935000,49.315656,43.245525,6.070131,1.140364
4.940000,49.317041,43.252362,6.064679,1.140216
4.945000,49.318421,43.259184,6.059237,1.140068
4.950000,49.319797,43.265993,6.053804,1.139921
4.955000,49.321169,43.272788,6.048381,1.139773
4.960000,49.322537,43.279570,6.042967,1.139626
4.965000,49.323901,43.286338,6.037563,1.139480
4.970000,49.325261,43.293092,6.032169,1.139333
4.975000,49.326616,43.299832,6.026784,1.139187
4.980000,49.327968,43.306560,6.021408,1.139041
4.985000,49.329315,43.313273,6.016042,1.138896
4.990000,49.330659,43.319973,6.010685,1.138751
4.995000,49.331998,43.326660,6.005338,1.138606
5.000000,49.333333,43.333333,6.000000,1.138462
0.500000,6.250000,2.083333,4.166667,3.000000
0.505000,6.375625,2.146460,4.229165,2.970297
0.510000,6.502500,2.210850,4.291650,2.941176
0.515000,6.630625,2.276515,4.354110,2.912621
0.520000,6.760000,2.343467,4.416533,2.884615
0.525000,6.890625,2.411719,4.478906,2.857143
0.530000,7.022500,2.481283,4.541217,2.830189
0.535000,7.155625,2.552173,4.603452,2.803738
0.540000,7.290000,2.624400,4.665600,2.777778
0.545000,7.425625,2.697977,4.727648,2.752294
0.550000,7.562500,2.772917,4.789583,2.727273
0.555000,7.700625,2.849231,4.851394,2.702703
0.560000,7.840000,2.926933,4.913067,2.678571
0.565000,7.980625,3.006035,4.974590,2.654867
0.570000,8.122500,3.086550,5.035950,2.631579
0.575000,8.265625,3.168490,5.097135,2.608696
0.580000,8.410000,3.251867,5.158133,2.586207
0.585000,8.555625,3.336694,5.218931,2.564103
0.590000,8.702500,3.422983,5.279517,2.542373
0.595000,8.850625,3.510748,5.339877,2.521008
0.600000,9.000000,3.600000,5.400000,2.500000
0.605000,9.150625,3.690752,5.459873,2.479339
0.610000,9.302500,3.783017,5.519483,2.459016
0.615000,9.455625,3.876806,5.578819,2.439024
0.620000,9.610000,3.972133,5.637867,2.419355
0.625000,9.765625,4.069010,5.696615,2.400000
0.630000,9.922500,4.167450,5.755050,2.380952
0.635000,10.080625,4.267465,5.813160,2.362205
0.640000,10.240000,4.369067,5.870933,2.343750
0.645000,10.400625,4.472269,5.928356,2.325581
0.650000,10.562500,4.577083,5.985417,2.307692
0.655000,10.725625,4.683523,6.042102,2.290076
0.660000,10.890000,4.791600,6.098400,2.272727
0.665000,11.055625,4.901327,6.154298,2.255639
0.670000,11.222500,5.012717,6.209783,2.238806
0.675000,11.390625,5.125781,6.264844,2.222222
0.680000,11.560000,5.240533,6.319467,2.205882
0.685000,11.730625,5.356985,6.373640,2.189781
0.690000,11.902500,5.475150,6.427350,2.173913
0.695000,12.075625,5.595040,6.480585,2.158273
0.700000,12.250000,5.716667,6.533333,2.142857
0.705000,12.425625,5.840044,6.585581,2.127660
0.710000,12.602500,5.965183,6.637317,2.112676
0.715000,12.780625,6.092098,6.688527,2.097902
0.720000,12.960000,6.220800,6.739200,2.083333
0.725000,13.140625,6.351302,6.789323,2.068966
0.730000,13.322500,6.483617,6.838883,2.054795
0.735000,13.505625,6.617756,6.887869,2.040816
0.740000,13.690000,6.753733,6.936267,2.027027
